"Omniscope-E46228B163272D25"
0,56
1,56
2,57
3,57
4,56
5,58
6,58
7,57
8,57
9,57
10,57
11,58
12,58
13,59
14,58
15,59
16,59
17,58
18,59
19,59
20,59
21,59
22,59
23,60
24,60
25,60
26,60
27,61
28,61
29,61
30,62
31,61
32,61
33,62
34,61
35,61
36,62
37,62
38,61
39,63
40,63
41,63
42,62
43,63
44,63
45,63
46,63
47,63
48,64
49,64
50,64
51,65
52,64
53,64
54,65
55,66
56,65
57,65
58,65
59,65
60,65
61,66
62,66
63,66
64,66
65,66
66,66
67,67
68,66
69,66
70,67
71,67
72,67
73,68
74,68
75,68
76,68
77,69
78,69
79,69
80,69
81,68
82,69
83,69
84,69
85,70
86,69
87,70
88,70
89,70
90,70
91,70
92,71
93,70
94,70
95,71
96,71
97,71
98,71
99,71
100,72
101,73
102,72
103,72
104,73
105,72
106,72
107,73
108,73
109,73
110,73
111,73
112,73
113,74
114,74
115,73
116,75
117,75
118,75
119,75
120,75
121,75
122,76
123,75
124,76
125,77
126,77
127,76
128,76
129,75
130,76
131,77
132,77
133,76
134,77
135,78
136,77
137,77
138,78
139,78
140,78
141,78
142,78
143,79
144,79
145,78
146,79
147,79
148,79
149,80
150,80
151,80
152,80
153,79
154,80
155,80
156,81
157,80
158,80
159,81
160,81
161,81
162,82
163,82
164,81
165,82
166,82
167,82
168,82
169,83
170,82
171,83
172,83
173,83
174,84
175,84
176,83
177,84
178,84
179,83
180,84
181,85
182,84
183,84
184,84
185,85
186,85
187,86
188,86
189,85
190,86
191,86
192,86
193,86
194,86
195,86
196,88
197,87
198,87
199,88
200,87
201,86
202,88
203,88
204,88
205,88
206,88
207,88
208,89
209,89
210,89
211,90
212,90
213,89
214,90
215,90
216,89
217,90
218,90
219,90
220,92
221,92
222,91
223,91
224,91
225,90
226,91
227,92
228,91
229,92
230,92
231,91
232,92
233,93
234,93
235,92
236,93
237,93
238,93
239,94
240,93
241,93
242,94
243,95
244,94
245,95
246,95
247,94
248,94
249,94
250,95
251,96
252,95
253,95
254,96
255,96
256,95
257,97
258,97
259,96
260,97
261,96
262,96
263,97
264,98
265,97
266,98
267,98
268,99
269,98
270,98
271,98
272,98
273,99
274,98
275,98
276,100
277,100
278,99
279,99
280,100
281,100
282,100
283,100
284,100
285,101
286,100
287,100
288,101
289,101
290,101
291,102
292,101
293,102
294,103
295,102
296,102
297,103
298,102
299,102
300,102
301,103
302,103
303,104
304,103
305,103
306,104
307,104
308,104
309,104
310,104
311,105
312,104
313,105
314,105
315,105
316,106
317,106
318,106
319,107
320,105
321,105
322,106
323,106
324,107
325,107
326,107
327,107
328,108
329,107
330,107
331,108
332,108
333,107
334,109
335,108
336,109
337,109
338,108
339,109
340,109
341,109
342,110
343,110
344,110
345,110
346,109
347,110
348,110
349,111
350,111
351,111
352,111
353,111
354,111
355,111
356,112
357,112
358,112
359,113
360,112
361,112
362,113
363,112
364,113
365,114
366,113
367,113
368,113
369,113
370,113
371,114
372,114
373,114
374,115
375,114
376,115
377,114
378,115
379,115
380,115
381,116
382,116
383,116
384,116
385,116
386,116
387,116
388,117
389,118
390,117
391,117
392,117
393,117
394,117
395,118
396,118
397,118
398,118
399,118
400,118
401,119
402,119
403,119
404,119
405,119
406,119
407,119
408,120
409,120
410,120
411,120
412,120
413,120
414,121
415,121
416,121
417,121
418,121
419,120
420,121
421,122
422,122
423,122
424,122
425,122
426,123
427,123
428,122
429,123
430,123
431,123
432,123
433,123
434,124
435,124
436,124
437,125
438,124
439,125
440,125
441,124
442,124
443,125
444,125
445,125
446,126
447,126
448,125
449,126
450,126
451,126
452,127
453,126
454,127
455,127
456,127
457,128
458,127
459,127
460,129
461,128
462,128
463,128
464,128
465,128
466,128
467,128
468,129
469,129
470,129
471,130
472,130
473,130
474,130
475,130
476,130
477,130
478,130
479,131
480,130
481,131
482,131
483,132
484,131
485,132
486,133
487,133
488,132
489,132
490,132
491,132
492,133
493,132
494,133
495,133
496,133
497,134
498,134
499,134
500,134
501,134
502,134
503,135
504,134
505,135
506,135
507,135
508,136
509,136
510,136
511,135
512,135
513,135
514,136
515,136
516,137
517,136
518,137
519,137
520,137
521,137
522,137
523,138
524,138
525,138
526,138
527,138
528,139
529,139
530,138
531,138
532,139
533,139
534,140
535,139
536,139
537,140
538,139
539,140
540,140
541,140
542,140
543,141
544,141
545,141
546,142
547,141
548,141
549,141
550,142
551,142
552,142
553,142
554,142
555,142
556,143
557,143
558,143
559,144
560,143
561,143
562,143
563,144
564,144
565,144
566,144
567,144
568,144
569,101
570,66
571,55
572,52
573,50
574,51
575,51
576,52
577,51
578,51
579,51
580,52
581,52
582,52
583,52
584,53
585,53
586,53
587,53
588,53
589,53
590,53
591,53
592,54
593,54
594,54
595,53
596,54
597,55
598,55
599,54
600,55
601,55
602,55
603,55
604,55
605,56
606,57
607,56
608,56
609,56
610,56
611,56
612,56
613,56
614,57
615,57
616,57
617,57
618,58
619,58
620,57
621,58
622,58
623,58
624,58
625,59
626,59
627,59
628,59
629,60
630,60
631,60
632,60
633,59
634,59
635,60
636,60
637,61
638,60
639,61
640,61
641,61
642,61
643,61
644,62
645,62
646,62
647,62
648,62
649,63
650,62
651,62
652,64
653,64
654,63
655,63
656,63
657,63
658,64
659,63
660,64
661,65
662,64
663,64
664,64
665,65
666,65
667,65
668,65
669,66
670,66
671,66
672,66
673,66
674,67
675,66
676,66
677,68
678,68
679,67
680,67
681,67
682,67
683,67
684,67
685,67
686,68
687,69
688,69
689,69
690,68
691,69
692,69
693,69
694,69
695,70
696,69
697,70
698,70
699,70
700,72
701,71
702,70
703,71
704,70
705,71
706,71
707,71
708,72
709,72
710,72
711,72
712,72
713,72
714,72
715,72
716,72
717,73
718,73
719,73
720,73
721,74
722,73
723,74
724,74
725,75
726,75
727,74
728,74
729,74
730,74
731,75
732,75
733,75
734,76
735,76
736,75
737,76
738,76
739,76
740,76
741,76
742,77
743,77
744,77
745,77
746,77
747,78
748,77
749,78
750,78
751,79
752,79
753,78
754,78
755,78
756,79
757,79
758,80
759,80
760,80
761,80
762,79
763,80
764,81
765,80
766,81
767,81
768,81
769,81
770,81
771,81
772,82
773,82
774,82
775,82
776,82
777,82
778,81
779,82
780,83
781,83
782,83
783,83
784,83
785,84
786,84
787,84
788,84
789,84
790,84
791,84
792,84
793,85
794,85
795,85
796,86
797,86
798,86
799,86
800,85
801,85
802,86
803,86
804,86
805,86
806,87
807,87
808,86
809,87
810,87
811,88
812,88
813,87
814,88
815,88
816,89
817,88
818,89
819,89
820,89
821,89
822,90
823,89
824,90
825,89
826,89
827,90
828,90
829,91
830,90
831,91
832,91
833,91
834,91
835,91
836,91
837,91
838,91
839,91
840,92
841,92
842,92
843,93
844,93
845,93
846,94
847,94
848,93
849,93
850,93
851,93
852,94
853,94
854,94
855,95
856,94
857,95
858,95
859,95
860,95
861,95
862,95
863,96
864,96
865,96
866,96
867,97
868,97
869,97
870,97
871,97
872,97
873,96
874,97
875,97
876,98
877,98
878,98
879,98
880,98
881,98
882,98
883,99
884,99
885,99
886,99
887,99
888,100
889,99
890,100
891,100
892,100
893,101
894,101
895,100
896,101
897,101
898,100
899,101
900,101
901,102
902,102
903,101
904,102
905,103
906,102
907,102
908,103
909,103
910,103
911,103
912,103
913,104
914,103
915,104
916,104
917,104
918,105
919,104
920,104
921,104
922,105
923,105
924,105
925,105
926,105
927,106
928,106
929,106
930,106
931,106
932,106
933,106
934,106
935,107
936,107
937,107
938,107
939,108
940,108
941,108
942,108
943,108
944,108
945,107
946,108
947,108
948,109
949,109
950,109
951,109
952,110
953,109
954,110
955,109
956,111
957,110
958,110
959,110
960,111
961,111
962,111
963,111
964,112
965,112
966,112
967,111
968,111
969,112
970,112
971,113
972,112
973,113
974,113
975,113
976,113
977,113
978,114
979,114
980,114
981,114
982,114
983,114
984,114
985,115
986,115
987,115
988,115
989,116
990,115
991,116
992,115
993,115
994,116
995,116
996,116
997,116
998,117
999,117
1000,117
1001,117
1002,117
1003,118
1004,118
1005,118
1006,118
1007,118
1008,118
1009,118
1010,118
1011,119
1012,119
1013,119
1014,120
1015,119
1016,120
1017,120
1018,119
1019,120
1020,120
1021,121
1022,121
1023,120
1024,121
1025,121
1026,121
1027,121
1028,121
1029,121
1030,121
1031,121
1032,122
1033,122
1034,123
1035,123
1036,122
1037,123
1038,123
1039,123
1040,122
1041,122
1042,123
1043,124
1044,124
1045,124
1046,124
1047,124
1048,125
1049,124
1050,125
1051,125
1052,125
1053,125
1054,126
1055,126
1056,126
1057,125
1058,125
1059,126
1060,126
1061,127
1062,126
1063,127
1064,127
1065,126
1066,127
1067,127
1068,127
1069,128
1070,127
1071,128
1072,128
1073,128
1074,128
1075,128
1076,129
1077,129
1078,129
1079,129
1080,129
1081,129
1082,129
1083,130
1084,130
1085,130
1086,131
1087,131
1088,131
1089,131
1090,130
1091,130
1092,131
1093,131
1094,131
1095,132
1096,131
1097,132
1098,132
1099,132
1100,132
1101,132
1102,133
1103,133
1104,133
1105,133
1106,134
1107,133
1108,134
1109,135
1110,135
1111,134
1112,134
1113,133
1114,134
1115,135
1116,135
1117,135
1118,135
1119,135
1120,136
1121,136
1122,136
1123,136
1124,136
1125,136
1126,136
1127,137
1128,137
1129,137
1130,137
1131,137
1132,138
1133,139
1134,138
1135,138
1136,138
1137,138
1138,137
1139,138
1140,139
1141,139
1142,139
1143,139
1144,139
1145,140
1146,140
1147,140
1148,140
1149,140
1150,140
1151,140
1152,140
1153,141
1154,141
1155,141
1156,141
1157,142
1158,142
1159,142
1160,141
1161,141
1162,141
1163,142
1164,142
1165,142
1166,143
1167,143
1168,143
1169,143
1170,143
1171,144
1172,143
1173,143
1174,144
1175,144
1176,144
1177,144
1178,137
1179,88
1180,62
1181,53
1182,51
1183,51
1184,51
1185,51
1186,52
1187,51
1188,51
1189,51
1190,51
1191,51
1192,52
1193,52
1194,52
1195,53
1196,53
1197,53
1198,53
1199,53
1200,53
1201,53
1202,53
1203,53
1204,55
1205,55
1206,54
1207,54
1208,54
1209,54
1210,55
1211,55
1212,55
1213,55
1214,56
1215,55
1216,56
1217,56
1218,56
1219,56
1220,56
1221,57
1222,57
1223,57
1224,57
1225,57
1226,57
1227,58
1228,58
1229,58
1230,59
1231,58
1232,58
1233,58
1234,58
1235,59
1236,59
1237,59
1238,59
1239,60
1240,60
1241,59
1242,60
1243,60
1244,60
1245,60
1246,60
1247,61
1248,61
1249,61
1250,61
1251,61
1252,62
1253,62
1254,62
1255,62
1256,62
1257,61
1258,61
1259,62
1260,62
1261,63
1262,63
1263,63
1264,63
1265,64
1266,64
1267,63
1268,64
1269,64
1270,64
1271,64
1272,64
1273,65
1274,65
1275,65
1276,64
1277,66
1278,66
1279,65
1280,66
1281,65
1282,66
1283,66
1284,66
1285,67
1286,67
1287,67
1288,67
1289,67
1290,67
1291,68
1292,67
1293,68
1294,68
1295,68
1296,68
1297,68
1298,68
1299,69
1300,69
1301,70
1302,69
1303,69
1304,69
1305,68
1306,69
1307,70
1308,70
1309,70
1310,70
1311,71
1312,71
1313,71
1314,71
1315,71
1316,72
1317,71
1318,71
1319,72
1320,72
1321,72
1322,72
1323,73
1324,73
1325,73
1326,73
1327,73
1328,73
1329,72
1330,73
1331,73
1332,74
1333,74
1334,74
1335,74
1336,74
1337,75
1338,75
1339,75
1340,75
1341,75
1342,76
1343,75
1344,75
1345,76
1346,76
1347,76
1348,77
1349,77
1350,77
1351,77
1352,76
1353,76
1354,78
1355,77
1356,77
1357,78
1358,78
1359,78
1360,78
1361,78
1362,78
1363,79
1364,79
1365,78
1366,79
1367,79
1368,79
1369,79
1370,79
1371,80
1372,81
1373,80
1374,80
1375,80
1376,80
1377,80
1378,81
1379,81
1380,82
1381,82
1382,81
1383,82
1384,82
1385,82
1386,82
1387,82
1388,83
1389,83
1390,83
1391,83
1392,83
1393,84
1394,83
1395,83
1396,83
1397,84
1398,85
1399,85
1400,84
1401,85
1402,84
1403,84
1404,85
1405,85
1406,86
1407,86
1408,85
1409,86
1410,86
1411,86
1412,86
1413,86
1414,86
1415,87
1416,87
1417,87
1418,87
1419,88
1420,88
1421,88
1422,88
1423,88
1424,88
1425,87
1426,88
1427,88
1428,89
1429,89
1430,89
1431,90
1432,89
1433,89
1434,90
1435,90
1436,90
1437,90
1438,90
1439,90
1440,91
1441,91
1442,91
1443,91
1444,92
1445,92
1446,91
1447,91
1448,91
1449,91
1450,92
1451,92
1452,92
1453,93
1454,93
1455,92
1456,93
1457,93
1458,93
1459,93
1460,93
1461,94
1462,94
1463,93
1464,94
1465,94
1466,95
1467,95
1468,94
1469,95
1470,96
1471,95
1472,96
1473,95
1474,95
1475,96
1476,96
1477,96
1478,97
1479,97
1480,97
1481,97
1482,97
1483,97
1484,97
1485,97
1486,97
1487,98
1488,98
1489,98
1490,98
1491,99
1492,98
1493,99
1494,99
1495,99
1496,100
1497,99
1498,99
1499,99
1500,100
1501,100
1502,100
1503,100
1504,101
1505,100
1506,101
1507,101
1508,101
1509,102
1510,102
1511,101
1512,102
1513,102
1514,102
1515,102
1516,103
1517,103
1518,103
1519,103
1520,102
1521,102
1522,103
1523,103
1524,103
1525,104
1526,104
1527,104
1528,104
1529,104
1530,105
1531,105
1532,104
1533,105
1534,105
1535,105
1536,105
1537,105
1538,106
1539,106
1540,106
1541,107
1542,106
1543,107
1544,107
1545,106
1546,106
1547,107
1548,107
1549,107
1550,107
1551,108
1552,108
1553,108
1554,108
1555,108
1556,109
1557,108
1558,109
1559,109
1560,110
1561,109
1562,109
1563,109
1564,110
1565,110
1566,110
1567,110
1568,111
1569,111
1570,110
1571,110
1572,111
1573,111
1574,112
1575,111
1576,112
1577,112
1578,112
1579,112
1580,112
1581,113
1582,113
1583,113
1584,113
1585,113
1586,113
1587,113
1588,113
1589,113
1590,114
1591,114
1592,114
1593,114
1594,114
1595,114
1596,115
1597,115
1598,116
1599,116
1600,115
1601,115
1602,116
1603,116
1604,116
1605,116
1606,116
1607,117
1608,117
1609,117
1610,117
1611,117
1612,118
1613,118
1614,118
1615,118
1616,118
1617,117
1618,118
1619,118
1620,119
1621,119
1622,119
1623,119
1624,120
1625,119
1626,119
1627,120
1628,120
1629,120
1630,120
1631,120
1632,120
1633,121
1634,121
1635,120
1636,121
1637,121
1638,122
1639,121
1640,121
1641,122
1642,121
1643,122
1644,121
1645,122
1646,123
1647,122
1648,123
1649,123
1650,124
1651,124
1652,124
1653,124
1654,124
1655,124
1656,124
1657,124
1658,125
1659,125
1660,125
1661,125
1662,125
1663,125
1664,126
1665,125
1666,125
1667,126
1668,126
1669,127
1670,126
1671,127
1672,127
